cluster_id,cluster_size,classification_type,identity,representative_seqid,blast_quality,predicted_otu,pred_domain,pred_kingdom,pred_phylum,pred_class,pred_order,pred_family,pred_genus,pred_species
1239,2,known_species,100.0,KM977990.1,good,Glugea gasterostei,Eukaryota,Opisthokonta,,,,,Glugea,Glugea gasterostei
1240,3,known_species,100.0,JN619337.1,good,Anotylus hamatus,Eukaryota,Opisthokonta,Arthropoda,Insecta,Coleoptera,,Anotylus,Anotylus hamatus
1241,2,known_species,100.0,KF823827.1,good,Eukoenenia florenciae,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Eukoenenia,Eukoenenia florenciae
1242,4,known_species,100.0,FN433905.1,good,Thoracostoma trachygaster,Eukaryota,Opisthokonta,Nematoda,,,,Thoracostoma,Thoracostoma trachygaster
1243,3,known_species,100.0,FJ966003.1,good,Spinastacoides insignis,Eukaryota,Opisthokonta,Arthropoda,Malacostraca,Decapoda,,Spinastacoides,Spinastacoides insignis
1244,4,known_species,100.0,KF570820.1,good,Troglophilus neglectus,Eukaryota,Opisthokonta,Arthropoda,Insecta,,,Troglophilus,Troglophilus neglectus
1245,3,known_species,100.0,U70789.1,good,Chlamydomonas pitschmannii,,,,,,,Chlamydomonas,Chlamydomonas pitschmannii
1246,4,known_species,100.0,MF049023.1,good,Clio pyramidata antarctica,Eukaryota,Opisthokonta,Mollusca,Gastropoda,,,Clio,Clio pyramidata antarctica
1247,2,known_species,100.0,DQ831033.1,good,Rhamphospora nymphaeae,Eukaryota,Opisthokonta,Basidiomycota,,,,Rhamphospora,Rhamphospora nymphaeae
1248,2,known_species,100.0,HM565929.1,good,Tetranephris brasiliensis,Eukaryota,Viridiplantae,Chlorophyta,,,,Tetranephris,Tetranephris brasiliensis
1249,2,known_species,100.0,JN936463.1,good,Pectinaria koreni,Eukaryota,Opisthokonta,Annelida,Polychaeta,,,Pectinaria,Pectinaria koreni
1250,2,known_species,100.0,EU334122.1,good,Phoronis australis,Eukaryota,Opisthokonta,,,,,Phoronis,Phoronis australis
1251,4,known_species,100.0,AY629259.1,good,Exumella mediterranea,Eukaryota,Opisthokonta,Arthropoda,,,,Exumella,Exumella mediterranea
1252,2,known_species,100.0,KT210044.1,good,Halocafeteria seosinensis,Eukaryota,,Sar,,,,Halocafeteria,Halocafeteria seosinensis
1253,2,known_species,100.0,KY852264.1,good,Chaetoceros cinctus,Eukaryota,,Sar,,,,Chaetoceros,Chaetoceros cinctus
1254,2,known_species,100.0,DQ832247.1,good,Tilletia goloskokovii,Eukaryota,Opisthokonta,Basidiomycota,,,,Tilletia,Tilletia goloskokovii
1255,2,known_species,100.0,AB712498.1,good,Dacrymyces lacrymalis,Eukaryota,Opisthokonta,Basidiomycota,,,,Dacrymyces,Dacrymyces lacrymalis
1256,2,known_species,100.0,LC107608.1,good,Boccardiella hamata,Eukaryota,Opisthokonta,Annelida,Polychaeta,,,Boccardiella,Boccardiella hamata
1257,2,known_species,100.0,DQ534694.1,good,Scleroderma laeve,Eukaryota,Opisthokonta,Basidiomycota,Agaricomycetes,,,Scleroderma,Scleroderma laeve
1258,4,known_species,100.0,JQ798599.1,good,Halichaetonotus paradoxus,Eukaryota,Opisthokonta,,,,,Halichaetonotus,Halichaetonotus paradoxus
1259,2,known_species,100.0,EU264564.1,good,Pseudocyrtolophosis alpestris,Eukaryota,,Sar,Intramacronucleata,,,Pseudocyrtolophosis,Pseudocyrtolophosis alpestris
1260,2,known_species,100.0,KM486146.1,good,Eryciniolia purpurapunctata,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Eryciniolia,Eryciniolia purpurapunctata
1261,3,known_species,100.0,KC984294.1,good,Pontohedyle wenzli,Eukaryota,Opisthokonta,Mollusca,Gastropoda,,,Pontohedyle,Pontohedyle wenzli
1262,4,known_species,100.0,HQ852090.1,good,Kanakythyris pachyrhynchos,Eukaryota,Opisthokonta,Brachiopoda,,,,Kanakythyris,Kanakythyris pachyrhynchos
1263,4,known_species,100.0,AB617588.1,good,Spongotrochus glacialis,Eukaryota,,Sar,,,,Spongotrochus,Spongotrochus glacialis
1264,2,known_species,100.0,AY903927.1,good,Botrylloides violaceus,Eukaryota,Opisthokonta,Chordata,,,,Botrylloides,Botrylloides violaceus
1265,4,known_species,100.0,EF165116.1,good,Synura petersenii,Eukaryota,,Sar,,,,Synura,Synura petersenii
1266,3,known_species,100.0,KM217369.1,good,Sphenorchidium deightonii,Eukaryota,Opisthokonta,Basidiomycota,,,,Sphenorchidium,Sphenorchidium deightonii
1267,3,known_species,100.0,FN400895.1,good,Isomermis lairdi,Eukaryota,Opisthokonta,Nematoda,,,,Isomermis,Isomermis lairdi
1268,3,known_species,100.0,KJ887440.1,good,Odontorhynchus aculeatus,Eukaryota,Opisthokonta,Platyhelminthes,,,,Odontorhynchus,Odontorhynchus aculeatus
1269,3,known_species,100.0,FR837720.1,good,Paedomecynostomum bruneum,,,,,,,Paedomecynostomum,Paedomecynostomum bruneum
1270,4,known_species,100.0,AY192697.1,good,Nausitora fusticula,Eukaryota,Opisthokonta,Mollusca,Bivalvia,,,Nausitora,Nausitora fusticula
1271,2,known_species,100.0,KY016684.1,good,Scytodes globula,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Scytodes,Scytodes globula
1272,4,known_species,100.0,KR081605.1,good,Crotonia reticulata,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Crotonia,Crotonia reticulata
1273,2,known_species,100.0,AB674964.1,good,Metacypris digitiformis,Eukaryota,Opisthokonta,Arthropoda,,,,Metacypris,Metacypris digitiformis
1274,2,known_species,100.0,HQ912687.1,good,Odontella aurita,,,,,,,Odontella,Odontella aurita
1275,3,known_species,100.0,FJ196329.1,good,Catenula turgida,Eukaryota,Opisthokonta,Platyhelminthes,,,,Catenula,Catenula turgida
1276,4,known_species,100.0,EU055186.1,good,Chlorogomphus brunneus,Eukaryota,Opisthokonta,Arthropoda,Insecta,,,Chlorogomphus,Chlorogomphus brunneus
1277,6,known_species,100.0,KU870460.1,good,Zoothamnium bucciniiformum,Eukaryota,,Sar,Intramacronucleata,,,Zoothamnium,Zoothamnium bucciniiformum
1278,4,known_species,100.0,KJ577858.1,good,Helicotheca tamesis,,,,,,,Helicotheca,Helicotheca tamesis
1279,2,known_species,100.0,AF076170.1,good,Amorphochlora amoebiformis,Eukaryota,,Sar,,,,Amorphochlora,Amorphochlora amoebiformis
1280,3,known_species,100.0,AY338698.1,good,Metretopus borealis,Eukaryota,Opisthokonta,Arthropoda,Insecta,,,Metretopus,Metretopus borealis
1281,2,known_species,100.0,EU272601.1,good,Aglaophenia tubiformis,Eukaryota,Opisthokonta,Cnidaria,,,,Aglaophenia,Aglaophenia tubiformis
1282,3,known_species,100.0,MG200616.1,good,Nesticella xixia,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Nesticella,Nesticella xixia
1283,3,known_species,100.0,DQ837534.1,good,Gymnodinium dorsalisulcum,,,,,,,Gymnodinium,Gymnodinium dorsalisulcum
1284,3,known_species,100.0,KY016677.1,good,Lyssomanes viridis,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Lyssomanes,Lyssomanes viridis
1285,2,known_species,100.0,JQ995173.1,good,Piptocephalis lepidula,Eukaryota,Opisthokonta,,,,,Piptocephalis,Piptocephalis lepidula
1286,2,known_species,100.0,AF490594.1,good,Dentalium austini,Eukaryota,Opisthokonta,Mollusca,,,,Dentalium,Dentalium austini
1287,2,known_species,100.0,AY973014.1,good,Gynostemma pentaphyllum,Eukaryota,Viridiplantae,Streptophyta,,,,Gynostemma,Gynostemma pentaphyllum
1288,3,known_species,100.0,JN701610.1,good,Ibacus peronii,Eukaryota,Opisthokonta,Arthropoda,Malacostraca,Decapoda,,Ibacus,Ibacus peronii
1289,3,known_species,100.0,FJ459756.1,good,Prismatospora evansi,Eukaryota,,Sar,,,,Prismatospora,Prismatospora evansi
1290,3,known_species,100.0,AY745615.1,good,Stenus providus,Eukaryota,Opisthokonta,Arthropoda,Insecta,Coleoptera,,Stenus,Stenus providus
1291,2,known_species,100.0,FJ766475.1,good,Schizoplasmodiopsis pseudoendospora,Eukaryota,,Amoebozoa,,,,Schizoplasmodiopsis,Schizoplasmodiopsis pseudoendospora
1292,3,known_species,100.0,KJ081200.1,good,Oxytricha paragranulifera,Eukaryota,,Sar,Intramacronucleata,,,Oxytricha,Oxytricha paragranulifera
1293,2,known_species,100.0,AB597233.1,good,Koerneria lucani,Eukaryota,Opisthokonta,Nematoda,,,,Koerneria,Koerneria lucani
1294,2,known_species,100.0,AF173242.1,good,Paralamyctes grayi,Eukaryota,Opisthokonta,Arthropoda,,,,Paralamyctes,Paralamyctes grayi
1295,2,known_species,100.0,FJ766463.1,good,Protostelium mycophagum,,,,,,,Protostelium,Protostelium mycophagum
1296,2,known_species,100.0,MF927474.1,good,Chrysoreinhardia muelleri,Eukaryota,,Sar,,,,Chrysoreinhardia,Chrysoreinhardia muelleri
1297,2,known_species,100.0,LC042235.1,good,Apiotrichum siamense,Eukaryota,Opisthokonta,Basidiomycota,,,,Apiotrichum,Apiotrichum siamense
1298,2,known_species,100.0,HM194822.1,good,Phacellophora camtschatica,Eukaryota,Opisthokonta,Cnidaria,,,,Phacellophora,Phacellophora camtschatica
1299,5,known_species,100.0,JQ956535.1,good,Ancistrum mytili,Eukaryota,,Sar,Intramacronucleata,,,Ancistrum,Ancistrum mytili
1300,2,known_species,100.0,AF461253.1,good,Hexagenia rigida,Eukaryota,Opisthokonta,Arthropoda,Insecta,,,Hexagenia,Hexagenia rigida
1301,4,known_species,100.0,KC984715.1,good,Acharax gadirae,Eukaryota,Opisthokonta,Mollusca,Bivalvia,,,Acharax,Acharax gadirae
1302,2,known_species,100.0,KX792202.1,good,Syllis pectinans,,,,,,,Syllis,Syllis pectinans
1303,2,known_species,100.0,KJ461269.1,good,Sinorsillus piliferus,Eukaryota,Opisthokonta,Arthropoda,Insecta,Hemiptera,,Sinorsillus,Sinorsillus piliferus
1304,3,known_species,100.0,AB716909.1,good,Diplopsalis lenticula,Eukaryota,,Sar,,,,Diplopsalis,Diplopsalis lenticula
1305,2,known_species,100.0,KY922201.1,good,Bakericheyla chanayi,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Bakericheyla,Bakericheyla chanayi
1306,2,known_species,100.0,KF578485.1,good,Pseudaphanostoma hyalinorhabdoida,Eukaryota,Opisthokonta,,,,,Praeaphanostoma,Pseudaphanostoma hyalinorhabdoida
1307,3,known_species,100.0,M87565.1,good,Babesia rodhaini,Eukaryota,,Sar,,,,Babesia,Babesia rodhaini
1308,4,known_species,100.0,DQ016554.1,good,Onychiurus hangchowensis,Eukaryota,Opisthokonta,Arthropoda,,,,Onychiurus,Onychiurus hangchowensis
1309,4,known_species,100.0,AB290341.1,good,Chlamydomonas sordida,Eukaryota,Viridiplantae,Chlorophyta,,,,Chlamydomonas,Chlamydomonas sordida
1310,2,known_species,100.0,AY252262.1,good,Udeocoris nigroaeneus,Eukaryota,Opisthokonta,Arthropoda,Insecta,Hemiptera,,Udeocoris,Udeocoris nigroaeneus
1311,6,known_species,100.0,AF032748.1,good,Chara zeylanica,Eukaryota,Viridiplantae,Streptophyta,,,,Chara,Chara zeylanica
1312,2,known_species,100.0,JF414078.1,good,Hypseloecus neoamyemi,Eukaryota,Opisthokonta,Arthropoda,Insecta,Hemiptera,,Hypseloecus,Hypseloecus neoamyemi
1313,2,known_species,100.0,JQ996379.1,good,Sinophysis ebriola,Eukaryota,,Sar,,,,Sinophysis,Sinophysis ebriola
1314,3,known_species,100.0,AF207054.1,good,Viviania marifolia,Eukaryota,Viridiplantae,Streptophyta,,,,Viviania,Viviania marifolia
1315,4,known_species,100.0,KC529490.1,good,Protoplanella simplex,Eukaryota,Opisthokonta,Platyhelminthes,,,,Protoplanella,Protoplanella simplex
1316,2,known_species,100.0,AY620907.1,good,Horreolanus orphanus,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Horreolanus,Horreolanus orphanus
1317,3,known_species,100.0,AB569156.1,good,Adula falcatoides,Eukaryota,Opisthokonta,Mollusca,Bivalvia,,Mytilidae,Adula,Adula falcatoides
1318,4,known_species,100.0,KJ887475.1,good,Xenocicerina gracilis,Eukaryota,Opisthokonta,Platyhelminthes,,,,Xenocicerina,Xenocicerina gracilis
1319,4,known_species,100.0,KM062546.1,good,Nemertinoides elongatus,Eukaryota,Opisthokonta,,,,,Nemertinoides,Nemertinoides elongatus
1320,4,known_species,100.0,KF169729.1,good,Encephalitozoon cuniculi,,,,,,,Encephalitozoon,Encephalitozoon cuniculi
1321,4,known_species,100.0,FJ766457.1,good,Protostelium mycophagum,,,,,,,Protostelium,Protostelium mycophagum
1322,2,known_species,100.0,HQ342676.1,good,Subulatomonas tetraspora,Eukaryota,Breviatea,,,,,Subulatomonas,Subulatomonas tetraspora
1323,2,known_species,100.0,EU196419.1,good,Prorocentrum lima,Eukaryota,,Sar,,,,Prorocentrum,Prorocentrum lima
1324,2,known_species,100.0,EU272637.1,good,Tripedalia cystophora,Eukaryota,Opisthokonta,Cnidaria,,,,Tripedalia,Tripedalia cystophora
1325,2,known_species,100.0,EU336037.1,good,Stenistomera alpina,Eukaryota,Opisthokonta,Arthropoda,Insecta,,,Stenistomera,Stenistomera alpina
1326,2,known_species,100.0,DQ646539.1,good,Octospora hygrohypnophila,Eukaryota,Opisthokonta,Ascomycota,,,,Octospora,Octospora hygrohypnophila
1327,3,known_species,100.0,AF342801.1,good,Stylochus zebra,Eukaryota,Opisthokonta,Platyhelminthes,,,,Stylochus,Stylochus zebra
1328,2,known_species,100.0,KC136706.1,good,Trichomitopsis minor,Eukaryota,Metamonada,,,,,Trichomitopsis,Trichomitopsis minor
1329,2,known_species,100.0,KF954463.1,good,Protodriloides symbioticus,Eukaryota,Opisthokonta,Annelida,Polychaeta,,,Protodriloides,Protodriloides symbioticus
1330,2,known_species,100.0,MH035978.1,good,Haptophrya planariarum,Eukaryota,,Sar,Intramacronucleata,,,Haptophrya,Haptophrya planariarum
1331,3,known_species,100.0,DQ629385.1,good,Cololejeunea biddlecomiae,Eukaryota,Viridiplantae,Streptophyta,,,,Cololejeunea,Cololejeunea biddlecomiae
1332,2,known_species,100.0,KP263287.1,good,Schoepfia chinensis,Eukaryota,Viridiplantae,Streptophyta,,,,Schoepfia,Schoepfia chinensis
1333,3,known_species,100.0,KY852271.1,good,Chaetoceros dichatoensis,Eukaryota,,Sar,,,,Chaetoceros,Chaetoceros dichatoensis
1334,3,known_species,100.0,KU525750.1,good,Omegastrombidium elegans,Eukaryota,,Sar,Intramacronucleata,,,Omegastrombidium,Omegastrombidium elegans
1335,2,known_species,100.0,AM422513.1,good,Stilomysis grandis,Eukaryota,Opisthokonta,Arthropoda,Malacostraca,,,Stilomysis,Stilomysis grandis
1336,2,known_species,100.0,AY569655.1,good,Maldane sarsi,Eukaryota,Opisthokonta,Annelida,Polychaeta,,,Maldane,Maldane sarsi
1337,3,known_species,100.0,KY016383.1,good,Cybaeus giganteus,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Cybaeus,Cybaeus giganteus
1338,3,known_species,100.0,LT593876.1,good,Pteroclava krempfi,Eukaryota,Opisthokonta,Cnidaria,,,,Pteroclava,Pteroclava krempfi
1339,3,known_species,100.0,AY751497.1,good,Spirocerca lupi,Eukaryota,Opisthokonta,Nematoda,,,,Spirocerca,Spirocerca lupi
1340,2,known_species,100.0,FJ870077.1,good,Euplotes charon,,,,,,,Euplotes,Euplotes charon
1341,4,known_species,100.0,AB530162.1,good,Blepharocorys uncinata,Eukaryota,,Sar,Intramacronucleata,,,Blepharocorys,Blepharocorys uncinata
1342,5,known_species,100.0,U70783.1,good,Chloromonas asteroidea,Eukaryota,Viridiplantae,Chlorophyta,,,,Chloromonas,Chloromonas asteroidea
1343,3,known_species,100.0,AY485461.1,good,Rhizosolenia setigera,Eukaryota,,Sar,,,,Sundstroemia,Rhizosolenia setigera
1344,3,known_species,100.0,AY920753.1,good,Olindias muelleri,Eukaryota,Opisthokonta,Cnidaria,,,,Olindias,Olindias muelleri
1345,4,known_species,100.0,AF401525.1,good,Opercularia microdiscum,Eukaryota,,Sar,Intramacronucleata,,,Opercularia,Opercularia microdiscum
1346,3,known_species,100.0,AB691768.1,good,Polydora onagawaensis,Eukaryota,Opisthokonta,Annelida,Polychaeta,,,Polydora,Polydora onagawaensis
1347,4,known_species,100.0,KY016672.1,good,Freya decorata,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Freya,Freya decorata
1348,3,known_species,100.0,KP276483.1,good,Metarhombognathus armatus,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Metarhombognathus,Metarhombognathus armatus
1349,5,known_species,100.0,AB810938.1,good,Aurantiochytrium limacinum,Eukaryota,,Sar,,,,Aurantiochytrium,Aurantiochytrium limacinum
1350,4,known_species,100.0,AY284726.1,good,Bastiania gracilis,,,,,,,Bastiania,Bastiania gracilis
1351,4,known_species,100.0,EF044313.1,good,Pseudostaurastrum limneticum,Eukaryota,,Sar,,,,Pseudostaurastrum,Pseudostaurastrum limneticum
1352,2,known_species,100.0,MH017646.1,good,Tursiocola alata,Eukaryota,,Sar,,,,Tursiocola,Tursiocola alata
1353,4,known_species,100.0,KJ857511.1,good,Vibone vetusta,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Vibone,Vibone vetusta
1354,4,known_species,100.0,KY016776.1,good,Epicadus heterogaster,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Epicadus,Epicadus heterogaster
1355,3,known_species,100.0,AY633760.1,good,Licmophora abbreviata,Eukaryota,,Sar,,,,Licmophora,Licmophora abbreviata
1356,2,known_species,100.0,JF903635.1,good,Salvatoria kerguelensis,Eukaryota,Opisthokonta,Annelida,Polychaeta,,,Salvatoria,Salvatoria kerguelensis
1357,2,known_species,100.0,AJ496256.1,good,Farysia acheniorum,Eukaryota,Opisthokonta,Basidiomycota,,,,Farysia,Farysia acheniorum
1358,4,known_species,100.0,AB073118.1,good,Dinophysis fortii,Eukaryota,,Sar,,,,Dinophysis,Dinophysis fortii
1359,2,known_species,100.0,MF426933.1,good,Serrasentis sagittifer,Eukaryota,Opisthokonta,,,,,Serrasentis,Serrasentis sagittifer
1360,4,known_species,100.0,KF828163.1,good,Dinochelus ausubeli,Eukaryota,Opisthokonta,Arthropoda,Malacostraca,Decapoda,,Dinochelus,Dinochelus ausubeli
1361,2,known_species,100.0,KX702815.1,good,Celyphoma quadrupla,Eukaryota,Opisthokonta,Arthropoda,Insecta,Hemiptera,,Celyphoma,Celyphoma quadrupla
1362,3,known_species,100.0,KX713341.1,good,Saccostrea glomerata,Eukaryota,Opisthokonta,Mollusca,Bivalvia,,,Saccostrea,Saccostrea glomerata
1363,3,known_species,100.0,KP725831.1,good,Plesionika alcocki,Eukaryota,Opisthokonta,Arthropoda,Malacostraca,Decapoda,,Plesionika,Plesionika alcocki
1364,2,known_species,100.0,AY380823.1,good,Bandia deveneyi,Eukaryota,,Sar,Intramacronucleata,,,Bandia,Bandia deveneyi
1365,2,known_species,100.0,GQ912716.1,good,Erebomaster flavescens flavescens,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Erebomaster,Erebomaster flavescens flavescens
1366,4,known_species,100.0,JQ000114.1,good,Naiadacarus arboricola,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Naiadacarus,Naiadacarus arboricola
1367,4,known_species,100.0,LT854924.1,good,Ambrosiozyma maleeae (nom. inval.),Eukaryota,Opisthokonta,Ascomycota,,,,Ambrosiozyma,Ambrosiozyma maleeae (nom. inval.)
1368,3,known_species,100.0,HM030738.1,good,Stokesia vernalis,Eukaryota,,Sar,Intramacronucleata,,,Stokesia,Stokesia vernalis
1369,5,known_species,100.0,AY957444.1,good,Hachettea austrocaledonica,Eukaryota,Viridiplantae,Streptophyta,,,,Hachettea,Hachettea austrocaledonica
1370,2,known_species,100.0,HQ710556.1,good,Chrysowaernella hieroglyphica,Eukaryota,,Sar,,,,Chrysowaernella,Chrysowaernella hieroglyphica
1371,3,known_species,100.0,AB762397.1,good,Bispinodinium angelaceum,Eukaryota,,Sar,,,,Bispinodinium,Bispinodinium angelaceum
1372,2,known_species,100.0,KY922180.1,good,Radfordia lemnina,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Radfordia,Radfordia lemnina
1373,3,known_species,100.0,KM020150.1,good,Auxenochlorella protothecoides,Eukaryota,Viridiplantae,Chlorophyta,,,,Auxenochlorella,Auxenochlorella protothecoides
1374,2,known_species,100.0,AJ850043.1,good,Scolytus multistriatus,Eukaryota,Opisthokonta,Arthropoda,Insecta,Coleoptera,,Scolytus,Scolytus multistriatus
1375,4,known_species,100.0,KF855833.1,good,Ephemera danica,Eukaryota,Opisthokonta,Arthropoda,Insecta,,,Ephemera,Ephemera danica
1376,2,known_species,100.0,FJ868186.1,good,Sathrophilus planus,Eukaryota,,Sar,Intramacronucleata,,,Sathrophilus,Sathrophilus planus
1377,3,known_species,100.0,KM486164.1,good,Mangua gunni,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Mangua,Mangua gunni
1378,7,known_species,100.0,JQ907241.1,good,Conicercembia septentrionalis,Eukaryota,Opisthokonta,Arthropoda,Insecta,,,Conicercembia,Conicercembia septentrionalis
1379,2,known_species,100.0,DQ985957.1,good,Sterigmatomyces halophilus,,,,,,,Sterigmatomyces,Sterigmatomyces halophilus
1380,2,known_species,100.0,HM230826.1,good,Latyspora scomberomori,Eukaryota,Opisthokonta,Cnidaria,,,,Latyspora,Latyspora scomberomori
1381,2,known_species,100.0,GU179365.1,good,Aglaophamus elamellata,Eukaryota,Opisthokonta,Annelida,Polychaeta,,,Aglaophamus,Aglaophamus elamellata
1382,3,known_species,100.0,FJ409607.1,good,Crisia fistulosa,Eukaryota,Opisthokonta,Bryozoa,,,,Crisia,Crisia fistulosa
1383,2,known_species,100.0,AY485469.1,good,Porosira pseudodenticulata,,,,,,,Porosira,Porosira pseudodenticulata
1384,3,known_species,100.0,KX713317.1,good,Mutela hargeri,Eukaryota,Opisthokonta,Mollusca,Bivalvia,,,Mutela,Mutela hargeri
1385,3,known_species,100.0,AY745592.1,good,Hydraena riparia,Eukaryota,Opisthokonta,Arthropoda,Insecta,Coleoptera,,Hydraena,Hydraena riparia
1386,3,known_species,100.0,DQ022775.1,good,Sciurothamnion stegengae,Eukaryota,,Rhodophyta,Florideophyceae,,,Sciurothamnion,Sciurothamnion stegengae
1387,2,known_species,100.0,AF173616.1,good,Tyrannus tyrannus,Eukaryota,Opisthokonta,Chordata,Aves,Passeriformes,,Tyrannus,Tyrannus tyrannus
1388,4,known_species,100.0,GU479656.1,good,Goussia szekelyi,Eukaryota,,Sar,,,,Goussia,Goussia szekelyi
1389,4,known_species,100.0,AB076619.1,good,Bythoceratina hanejiensis,Eukaryota,Opisthokonta,Arthropoda,,,,Bythoceratina,Bythoceratina hanejiensis
1390,2,known_species,100.0,KY016310.1,good,Philisca huapi,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Philisca,Philisca huapi
1391,2,known_species,100.0,AF395434.1,good,Chlamydomonas mexicana,Eukaryota,Viridiplantae,Chlorophyta,,,,Chlamydomonas,Chlamydomonas mexicana
1392,2,known_species,100.0,KM062542.1,good,Sterreria psammicola,Eukaryota,Opisthokonta,,,,,Sterreria,Sterreria psammicola
1393,3,known_species,100.0,EF209876.1,good,Enicmus histrio,Eukaryota,Opisthokonta,Arthropoda,Insecta,Coleoptera,,Enicmus,Enicmus histrio
1394,3,known_species,100.0,DQ790106.1,good,Chaunochiton kappleri,Eukaryota,Viridiplantae,Streptophyta,,,,Chaunochiton,Chaunochiton kappleri
