seqID,marker,cluster_id,cluster_probability
GQ181064.1,ITS,3505,0.9543131
FJ394728.1,ITS,-1,0.0
FJ394724.1,ITS,-1,0.0
FJ394721.1,ITS,-1,0.0
FJ394720.1,ITS,12743,1.0
FJ394719.1,ITS,3566,0.83430207
FJ394713.1,ITS,1490,1.0
FJ394712.1,ITS,-1,0.0
FJ394707.1,ITS,-1,0.0
FJ394702.1,ITS,-1,0.0
FJ394691.1,ITS,3256,1.0
FJ394686.1,ITS,8305,1.0
FJ394684.1,ITS,20712,0.9586296
FJ394678.1,ITS,14903,1.0
FJ394675.1,ITS,-1,0.0
FJ394674.1,ITS,15258,1.0
FJ394670.1,ITS,18119,0.87482643
FJ394667.1,ITS,19270,0.9038157
FJ394664.1,ITS,-1,0.0
FJ394661.1,ITS,813,1.0
FJ394660.1,ITS,10892,1.0
HM771395.1,ITS,1647,0.6571237
HM771394.1,ITS,-1,0.0
HM771392.1,ITS,-1,0.0
HM042502.1,ITS,17995,1.0
HM042501.1,ITS,15835,1.0
HM042497.1,ITS,21504,1.0
HM042495.1,ITS,-1,0.0
HM042493.1,ITS,21834,0.948599
HM042492.1,ITS,21504,1.0
HM042486.1,ITS,17399,1.0
HM042482.1,ITS,-1,0.0
HM042481.1,ITS,18086,0.99718136
HM042480.1,ITS,24594,1.0
HM042477.1,ITS,20712,0.8500481
HM042476.1,ITS,16381,0.9357833
HM042474.1,ITS,-1,0.0
HM042473.1,ITS,18796,1.0
HM042472.1,ITS,13981,0.99378663
HM042471.1,ITS,-1,0.0
HM042470.1,ITS,23729,0.7352994
HM042466.1,ITS,14918,1.0
HM042465.1,ITS,15862,1.0
HM042464.1,ITS,13386,0.9789062
HM042463.1,ITS,-1,0.0
HM042462.1,ITS,10007,0.9500927
HM042459.1,ITS,13136,0.9393423
HM042458.1,ITS,-1,0.0
HM042456.1,ITS,12964,1.0
HM042455.1,ITS,-1,0.0
HM042453.1,ITS,19115,1.0
HM042452.1,ITS,-1,0.0
GU086217.1,ITS,-1,0.0
HQ148147.1,ITS,-1,0.0
HQ148146.1,ITS,-1,0.0
HQ148145.1,ITS,3102,1.0
HQ148144.1,ITS,499,1.0
HQ148143.1,ITS,-1,0.0
HQ148142.1,ITS,2766,1.0
HQ148140.1,ITS,-1,0.0
HQ148139.1,ITS,337,1.0
HQ148138.1,ITS,1135,1.0
HQ148137.1,ITS,499,1.0
HQ157990.1,ITS,13212,0.8152613
GQ366371.1,ITS,8778,0.6971984
GQ366359.1,ITS,25224,1.0
GQ366355.1,ITS,25258,1.0
HM176651.1,ITS,21007,1.0
GU810520.1,ITS,-1,0.0
GU810518.1,ITS,14307,1.0
GU810516.1,ITS,-1,0.0
GU979439.1,ITS,19192,1.0
GU979438.1,ITS,12887,0.9818364
GU979434.1,ITS,16036,0.86192185
GU979433.1,ITS,19743,1.0
GU979429.1,ITS,23646,0.8320817
GU979428.1,ITS,-1,0.0
GU979427.1,ITS,22524,0.9405569
GU979426.1,ITS,-1,0.0
GU979425.1,ITS,12844,0.77736425
GU951673.1,ITS,18469,1.0
GU953741.1,ITS,25433,1.0
GU937804.1,ITS,23608,0.92154706
GQ249409.1,ITS,-1,0.0
GU471018.1,ITS,3189,1.0
GU176637.1,ITS,1590,0.8431607
GU176633.1,ITS,1386,0.81537175
GU176630.1,ITS,23085,1.0
GU176629.1,ITS,24203,0.7649034
GU176628.1,ITS,21997,1.0
GU176623.1,ITS,10651,1.0
GU434288.1,ITS,-1,0.0
GU474426.1,ITS,24803,1.0
GU474425.1,ITS,13938,1.0
GU474424.1,ITS,-1,0.0
GU474423.1,ITS,17148,0.73627687
GU474422.1,ITS,-1,0.0
GU474421.1,ITS,7569,1.0
GU474420.1,ITS,16316,1.0
FJ796896.1,ITS,-1,0.0
FJ796895.1,ITS,5723,1.0
FJ796888.1,ITS,5075,1.0
FJ796880.1,ITS,3445,0.97065187
FJ796879.1,ITS,-1,0.0
FJ796876.1,ITS,-1,0.0
FJ796875.1,ITS,8430,1.0
GU238424.1,ITS,-1,0.0
GU247235.1,ITS,21114,0.91615635
GU233724.1,ITS,2764,1.0
GU013445.1,ITS,17629,1.0
GU013376.1,ITS,15656,1.0
GU013370.1,ITS,-1,0.0
GU013357.1,ITS,11471,0.86208296
GU013206.1,ITS,22226,1.0
GU013170.1,ITS,16425,1.0
GU012821.1,ITS,17629,0.66270864
GU012817.1,ITS,-1,0.0
GU082372.1,ITS,-1,0.0
GU082370.1,ITS,2289,1.0
GU082367.1,ITS,20057,1.0
GU082366.1,ITS,5716,1.0
GQ924950.1,ITS,9770,1.0
GQ118162.1,ITS,17619,1.0
FJ358704.1,ITS,22106,1.0
FJ842645.1,ITS,-1,0.0
FJ842644.1,ITS,-1,0.0
FJ842643.1,ITS,-1,0.0
FJ769262.1,ITS,21415,0.55430543
FJ529521.1,ITS,5940,1.0
FJ461535.1,ITS,1873,1.0
EU872688.1,ITS,16467,0.7225358
EU872680.1,ITS,18991,0.75155586
EU872620.1,ITS,-1,0.0
EU872603.1,ITS,27102,1.0
EU872579.1,ITS,16114,1.0
EU872573.1,ITS,15499,1.0
EU872563.1,ITS,-1,0.0
EU872549.1,ITS,15499,1.0
EU872547.1,ITS,-1,0.0
EU872546.1,ITS,19819,0.87937975
EU872544.1,ITS,16467,1.0
EU872539.1,ITS,14581,0.90764457
EU872538.1,ITS,-1,0.0
EU872536.1,ITS,19346,1.0
EU872532.1,ITS,11206,0.741258
EU872530.1,ITS,5099,1.0
EU872523.1,ITS,20016,1.0
EU872521.1,ITS,21937,0.8662665
EU872519.1,ITS,21531,1.0
EU872514.1,ITS,24228,1.0
EU872511.1,ITS,22587,1.0
EU872510.1,ITS,14581,1.0
EU872505.1,ITS,20161,1.0
EU872504.1,ITS,22224,1.0
EU872503.1,ITS,-1,0.0
EU872501.1,ITS,8043,0.76218015
FJ426283.1,ITS,5323,1.0
EU814920.1,ITS,-1,0.0
EU598798.1,ITS,4930,0.9742135
EU621367.1,ITS,7292,1.0
EU438837.1,ITS,-1,0.0
EU334746.1,ITS,5461,1.0
EU266023.1,ITS,23194,1.0
EU266022.1,ITS,19769,0.7295006
EU140575.1,ITS,19471,1.0
EU095370.1,ITS,25226,1.0
EU095369.1,ITS,-1,0.0
EU084693.1,ITS,8951,1.0
EF522182.1,ITS,-1,0.0
EF367989.1,ITS,13981,0.7881928
EF608460.1,ITS,-1,0.0
EF635382.1,ITS,9998,0.75141764
EF635381.1,ITS,5339,1.0
EF635378.1,ITS,-1,0.0
EF523491.1,ITS,15939,1.0
EF523484.1,ITS,12215,1.0
EF523483.1,ITS,18886,0.9904755
EF372233.1,ITS,-1,0.0
EF219369.1,ITS,13510,1.0
EF219368.1,ITS,-1,0.0
EF219367.1,ITS,13861,1.0
EF197883.1,ITS,18226,0.55196595
DQ994021.1,ITS,5202,1.0
DQ994019.1,ITS,19802,1.0
DQ994007.1,ITS,3029,1.0
DQ993981.1,ITS,16888,0.9000653
DQ993966.1,ITS,16888,1.0
DQ993953.1,ITS,-1,0.0
DQ993938.1,ITS,20401,1.0
DQ993924.1,ITS,19469,1.0
DQ993823.1,ITS,17275,0.93103904
DQ993816.1,ITS,17055,1.0
DQ993802.1,ITS,11205,1.0
EF015303.1,ITS,-1,0.0
DQ910765.1,ITS,12393,1.0
DQ837371.1,ITS,-1,0.0
DQ644129.1,ITS,3837,1.0
DQ522290.1,ITS,3347,1.0
GQ927725.1,ITS,10098,1.0
GQ927722.1,ITS,10211,1.0
GQ927719.1,ITS,4716,1.0
HQ144184.1,ITS,12122,0.82980037
HQ144177.1,ITS,13906,0.91428846
EU259276.1,ITS,-1,0.0
EU259274.1,ITS,17416,1.0
EU259272.1,ITS,21309,1.0
EU259271.1,ITS,24705,0.99778265
EU259270.1,ITS,20543,0.87799245
EU259267.1,ITS,-1,0.0
EU259266.1,ITS,13293,1.0
EU259264.1,ITS,-1,0.0
EU259263.1,ITS,-1,0.0
EU259262.1,ITS,17581,1.0
EU259259.1,ITS,20417,1.0
EU259258.1,ITS,9952,1.0
EU259257.1,ITS,27581,1.0
EU259256.1,ITS,21283,1.0
EU259253.1,ITS,22913,1.0
EU259252.1,ITS,-1,0.0
HQ330416.1,ITS,-1,0.0
HQ330409.1,ITS,-1,0.0
HQ330403.1,ITS,-1,0.0
HQ330387.1,ITS,-1,0.0
HM851457.1,ITS,4293,1.0
HM851456.1,ITS,10842,1.0
GU810521.1,ITS,-1,0.0
GU447311.1,ITS,20030,0.8864692
GU447310.1,ITS,11858,0.9627009
GU447309.1,ITS,7605,0.9338319
GU256865.1,ITS,13955,0.9557638
GU256864.1,ITS,12717,1.0
GU256861.1,ITS,-1,0.0
GU256850.1,ITS,-1,0.0
GU256844.1,ITS,-1,0.0
GU256842.1,ITS,21929,1.0
GU256838.1,ITS,-1,0.0
GU256834.1,ITS,-1,0.0
GU256824.1,ITS,18997,0.78600067
GU256823.1,ITS,13612,1.0
GU256821.1,ITS,16411,1.0
GU256816.1,ITS,-1,0.0
GU256815.1,ITS,6640,0.9154751
GU256812.1,ITS,4765,0.6878005
GU256811.1,ITS,13612,1.0
GU256806.1,ITS,7034,0.7511487
GU256801.1,ITS,6356,0.94791675
GU256799.1,ITS,10771,1.0
GU256797.1,ITS,9471,1.0
GU256791.1,ITS,7892,0.83608156
GU256789.1,ITS,12603,1.0
GU256788.1,ITS,17685,1.0
GU256786.1,ITS,6049,1.0
GU256781.1,ITS,-1,0.0
GU256780.1,ITS,2040,1.0
GU256779.1,ITS,7034,0.78903955
GU256778.1,ITS,16564,0.92370456
GU256777.1,ITS,17976,0.74006
GU256776.1,ITS,8793,0.6446557
FJ796877.1,ITS,-1,0.0
FJ796874.1,ITS,422,1.0
FJ823760.1,ITS,10870,0.61227083
FJ823759.1,ITS,10870,1.0
FJ823756.1,ITS,10870,1.0
FJ823755.1,ITS,4555,1.0
GQ504309.1,ITS,22771,1.0
GQ504308.1,ITS,-1,0.0
GQ504298.1,ITS,17205,1.0
FJ664304.1,ITS,3883,1.0
FJ664290.1,ITS,-1,0.0
FJ664289.1,ITS,4648,1.0
FJ541028.1,ITS,-1,0.0
FJ541027.1,ITS,23212,1.0
FJ541021.1,ITS,24956,0.8940347
FJ196303.1,ITS,14552,1.0
FJ196300.1,ITS,-1,0.0
FJ008711.1,ITS,20754,1.0
EU919608.1,ITS,-1,0.0
EU919607.1,ITS,11623,0.7774194
EU919604.1,ITS,26866,1.0
EU919601.1,ITS,-1,0.0
EU919600.1,ITS,23727,1.0
EU919599.1,ITS,23504,1.0
EU919597.1,ITS,-1,0.0
EU919586.1,ITS,26741,1.0
EU919584.1,ITS,22441,1.0
EU919579.1,ITS,21520,0.6872055
EU919578.1,ITS,25783,1.0
EU919576.1,ITS,-1,0.0
EU626396.1,ITS,-1,0.0
EU626394.1,ITS,23552,1.0
EU626391.1,ITS,15494,1.0
EU626389.1,ITS,18008,1.0
EU626378.1,ITS,-1,0.0
EU626366.1,ITS,7616,1.0
EU626326.1,ITS,7802,0.9131134
EU626325.1,ITS,11352,1.0
EU626311.1,ITS,7802,1.0
EU626295.1,ITS,11352,1.0
EU497242.1,ITS,-1,0.0
EU102747.1,ITS,-1,0.0
EU102743.1,ITS,10193,1.0
EU102733.1,ITS,1243,1.0
EU102724.1,ITS,13724,1.0
EU102718.1,ITS,17461,0.76531416
EU102699.1,ITS,-1,0.0
EU102698.1,ITS,-1,0.0
EU102694.1,ITS,18939,1.0
EU102692.1,ITS,20975,0.89572936
EU102686.1,ITS,20595,1.0
EU102685.1,ITS,13724,1.0
EU102682.1,ITS,20194,1.0
EU102681.1,ITS,5038,1.0
EU102680.1,ITS,16924,1.0
EU102679.1,ITS,12055,1.0
EF649683.1,ITS,23834,0.91860515
EF646293.1,ITS,-1,0.0
EF646292.1,ITS,27746,1.0
EF646287.1,ITS,-1,0.0
EF646283.1,ITS,27746,1.0
EF579615.1,ITS,10891,0.70410234
EF416626.1,ITS,20633,1.0
EF093528.1,ITS,9682,1.0
EF093527.1,ITS,-1,0.0
EF093526.1,ITS,-1,0.0
EF093521.1,ITS,15116,0.70312744
EF093520.1,ITS,14725,1.0
EF093519.1,ITS,25071,1.0
EF093515.1,ITS,13971,1.0
EF093514.1,ITS,10651,1.0
EF091851.1,ITS,7796,0.6744217
EF091850.1,ITS,23433,1.0
HM856810.1,ITS,-1,0.0
HM856808.1,ITS,12142,1.0
GU827184.1,ITS,-1,0.0
GU827162.1,ITS,23144,0.8767089
GU827154.1,ITS,-1,0.0
GU827152.1,ITS,8240,1.0
GU827150.1,ITS,-1,0.0
GU827135.1,ITS,16225,1.0
GU552271.1,ITS,16305,1.0
GU552270.1,ITS,14291,1.0
GU012420.1,ITS,22782,1.0
GU012418.1,ITS,-1,0.0
GU012416.1,ITS,-1,0.0
GU012415.1,ITS,22394,1.0
GU012414.1,ITS,26094,1.0
GU012413.1,ITS,19954,0.8703449
GU012412.1,ITS,26225,1.0
GU012409.1,ITS,-1,0.0
GU012408.1,ITS,11636,1.0
GU012403.1,ITS,23954,0.9475017
GU012402.1,ITS,-1,0.0
GU012399.1,ITS,13845,1.0
GU012398.1,ITS,15998,1.0
GU012395.1,ITS,-1,0.0
GU012391.1,ITS,24192,1.0
GU012389.1,ITS,19125,0.90916336
GU012388.1,ITS,20011,1.0
GU012387.1,ITS,19584,0.930347
GU012384.1,ITS,-1,0.0
HM142297.1,ITS,13558,1.0
FJ613415.1,ITS,21527,0.9137257
EU761080.1,ITS,-1,0.0
EU761079.1,ITS,-1,0.0
EU761076.1,ITS,-1,0.0
EU303292.1,ITS,18177,1.0
EU303288.1,ITS,22771,0.83602196
EU303287.1,ITS,-1,0.0
EU303282.1,ITS,25217,1.0
AB194558.1,ITS,6148,1.0
AF077797.2,ITS,22738,0.9135515
DQ410729.1,ITS,-1,0.0
DQ410727.1,ITS,-1,0.0
DQ410722.1,ITS,24162,0.7565302
DQ410718.1,ITS,-1,0.0
DQ410716.1,ITS,20988,0.8544565
AY522377.2,ITS,5339,0.6532081
AY858678.1,ITS,12407,0.73943645
AY858677.1,ITS,-1,0.0
AY858675.1,ITS,-1,0.0
AY858673.1,ITS,12877,0.69269186
AY858672.1,ITS,-1,0.0
AY626271.1,ITS,6085,1.0
AY433907.1,ITS,-1,0.0
AY433896.1,ITS,-1,0.0
AY430075.1,ITS,5407,0.9897701
AY182198.1,ITS,-1,0.0
AY182196.1,ITS,21951,1.0
AY182194.1,ITS,5592,0.81801736
AY182193.1,ITS,8656,0.9066142
AY182186.1,ITS,26408,1.0
AY182183.1,ITS,-1,0.0
AY182180.1,ITS,9746,1.0
AY182178.1,ITS,16777,1.0
AY182175.1,ITS,-1,0.0
AY182174.1,ITS,17643,0.7520258
AY182172.1,ITS,-1,0.0
AF516157.1,ITS,4529,0.8516449
AF516153.1,ITS,-1,0.0
AF420222.1,ITS,15226,0.9663751
AF420217.1,ITS,-1,0.0
AF420216.1,ITS,18645,1.0
AF420215.1,ITS,22907,0.7429902
AY129725.1,ITS,17939,0.93010163
AY129723.1,ITS,9555,1.0
AY129722.1,ITS,15652,0.90071565
AY129721.1,ITS,-1,0.0
AY129720.1,ITS,2897,0.70508116
AY129718.1,ITS,-1,0.0
AY129711.1,ITS,13288,1.0
AY129710.1,ITS,8484,1.0
AY129709.1,ITS,-1,0.0
AY129708.1,ITS,16880,0.83488065
AY129705.1,ITS,19753,0.9315049
AY129697.1,ITS,7260,0.7782354
AY129696.1,ITS,15670,1.0
AY129695.1,ITS,14950,1.0
AY129694.1,ITS,-1,0.0
AY129693.1,ITS,-1,0.0
AY129692.1,ITS,17704,1.0
AF366441.1,ITS,21744,1.0
AF366439.1,ITS,18191,1.0
AF366438.1,ITS,24147,1.0
AF366407.1,ITS,18867,1.0
AF366404.1,ITS,18501,1.0
EU669103.1,ITS,23879,0.94606256
EU669102.1,ITS,13679,0.6922758
EU669093.1,ITS,-1,0.0
EU669091.1,ITS,10422,1.0
EU669089.1,ITS,16385,1.0
EU669088.1,ITS,-1,0.0
EU669087.1,ITS,8623,0.9654445
EU669086.1,ITS,24182,1.0
EU669084.1,ITS,7904,1.0
EU715364.1,ITS,4146,0.98915035
EU715358.1,ITS,-1,0.0
EU482076.1,ITS,-1,0.0
EF526406.1,ITS,6134,1.0
EF526404.1,ITS,-1,0.0
EF526401.1,ITS,-1,0.0
EF526399.1,ITS,5236,1.0
EF526395.1,ITS,4556,1.0
EF526391.1,ITS,3296,0.7562672
EF526389.1,ITS,6654,1.0
EF526385.1,ITS,653,1.0
EF526384.1,ITS,-1,0.0
EF526383.1,ITS,-1,0.0
EF526381.1,ITS,7494,0.84657615
EF526363.1,ITS,-1,0.0
EF526362.1,ITS,5572,0.981469
EF421785.1,ITS,-1,0.0
EF421766.1,ITS,20109,1.0
EF421755.1,ITS,-1,0.0
EF421754.1,ITS,18490,0.5980834
EF421753.1,ITS,24738,1.0
EF421738.1,ITS,-1,0.0
EF421737.1,ITS,14168,0.7682827
EF421722.1,ITS,21978,0.8236197
EF421718.1,ITS,18155,0.9038937
EF211958.1,ITS,20877,0.873842
DQ398659.1,ITS,6328,1.0
DQ398658.1,ITS,21172,1.0
DQ398657.1,ITS,7761,1.0
AY674917.1,ITS,13989,0.6923166
AY674878.1,ITS,-1,0.0
AY353166.1,ITS,18953,1.0
AY353162.1,ITS,23703,0.78020394
AY353160.1,ITS,20661,1.0
AY353136.1,ITS,18730,0.876045
AY218994.1,ITS,16381,0.965234
AY218992.1,ITS,17811,0.7686296
AY218991.1,ITS,14892,0.75094205
AY218990.1,ITS,14831,0.9649062
AY218989.1,ITS,15765,1.0
AY218988.1,ITS,-1,0.0
AY218985.1,ITS,-1,0.0
AY218982.1,ITS,-1,0.0
AY218979.1,ITS,-1,0.0
AY218978.1,ITS,22567,1.0
AY218973.1,ITS,-1,0.0
AY218969.1,ITS,-1,0.0
AY218965.1,ITS,26883,1.0
AY218960.1,ITS,-1,0.0
AY218959.1,ITS,19081,1.0
AY218957.1,ITS,18118,1.0
AY218956.1,ITS,22333,1.0
AY218954.1,ITS,6252,1.0
AY218953.1,ITS,19820,0.8460362
AY218952.1,ITS,-1,0.0
AY218950.1,ITS,10156,0.85754097
AY218948.1,ITS,-1,0.0
AF477689.1,ITS,-1,0.0
AF477686.1,ITS,4410,1.0
AF477685.1,ITS,22300,1.0
AF477681.1,ITS,17044,0.9215071
AF477675.1,ITS,-1,0.0
AF477672.1,ITS,-1,0.0
AF477660.1,ITS,5957,0.77627367
AF477659.1,ITS,20660,0.7360556
AF477657.1,ITS,19645,1.0
AF477655.1,ITS,-1,0.0
AF477650.1,ITS,18980,0.75109285
AF477646.1,ITS,10426,1.0
AF477634.1,ITS,1717,1.0
AF477633.1,ITS,16826,1.0
AF477631.1,ITS,12047,0.7794132
AF477629.1,ITS,19332,1.0
AF477627.1,ITS,22027,1.0
AY145219.1,ITS,24151,1.0
AY145216.1,ITS,20146,1.0
AY145211.1,ITS,19130,1.0
AY145209.1,ITS,24714,1.0
AY145208.1,ITS,24090,1.0
AY145207.1,ITS,-1,0.0
AY145206.1,ITS,-1,0.0
AY145203.1,ITS,26203,1.0
AY145202.1,ITS,10972,1.0
AY145200.1,ITS,17385,1.0
AY145199.1,ITS,21444,1.0
AY145194.1,ITS,22351,0.8926432
AY145192.1,ITS,-1,0.0
AY145190.1,ITS,20092,1.0
AY145179.1,ITS,-1,0.0
AY145172.1,ITS,11475,1.0
AF329014.1,ITS,17873,1.0
AF329013.1,ITS,19188,1.0
AF323305.1,ITS,18644,1.0
AF323304.1,ITS,-1,0.0
AF323301.1,ITS,20437,0.80569005
AF248611.1,ITS,-1,0.0
AF202419.1,ITS,7258,0.7069452
AF202417.1,ITS,16455,1.0
AF202413.1,ITS,2229,1.0
AF202412.1,ITS,-1,0.0
AF202406.1,ITS,7814,0.6222106
AF202393.1,ITS,10315,1.0
EF173033.1,ITS,-1,0.0
EF173059.1,ITS,-1,0.0
EF173056.1,ITS,3964,1.0
EF173053.1,ITS,14403,0.86236215
EF173036.1,ITS,-1,0.0
EF173030.1,ITS,-1,0.0
EF173026.1,ITS,5649,0.72236896
EF173023.1,ITS,4460,0.9331603
EF173022.1,ITS,4509,1.0
FJ796937.1,ITS,21944,0.9065527
FJ796916.1,ITS,7424,1.0
FJ796914.1,ITS,-1,0.0
FJ796908.1,ITS,-1,0.0
FJ796907.1,ITS,16728,1.0
FJ796905.1,ITS,7341,1.0
FJ796902.1,ITS,25834,1.0
HQ377214.1,ITS,21145,1.0
HQ377207.1,ITS,16625,0.9538001
HQ377202.1,ITS,20907,1.0
HM137444.1,ITS,-1,0.0
HM137433.1,ITS,-1,0.0
HM057429.1,ITS,-1,0.0
HM057410.1,ITS,-1,0.0
HM057406.1,ITS,2548,1.0
HM057405.1,ITS,-1,0.0
HM057404.1,ITS,-1,0.0
HM057397.1,ITS,3450,0.9036311
HM057396.1,ITS,4536,1.0
GU935158.1,ITS,-1,0.0
GU935145.1,ITS,-1,0.0
HQ222982.1,ITS,6660,0.63894993
HM368212.1,ITS,16306,1.0
HM368208.1,ITS,22821,1.0
HM368207.1,ITS,22806,1.0
HM368193.1,ITS,8181,0.7538579
HM368187.1,ITS,13487,0.96538967
HM368186.1,ITS,6255,0.8682788
HM368185.1,ITS,2336,1.0
HM443765.1,ITS,-1,0.0
HM443762.1,ITS,20884,1.0
HM443756.1,ITS,23056,0.8007367
HM453951.1,ITS,-1,0.0
HM453950.1,ITS,22614,1.0
HM453949.1,ITS,13091,1.0
HM453942.1,ITS,-1,0.0
HM453940.1,ITS,-1,0.0
HM453932.1,ITS,-1,0.0
HM453918.1,ITS,-1,0.0
HM756250.1,ITS,10982,0.89779216
HM483598.1,ITS,19323,1.0
HM483597.1,ITS,3700,0.90613896
GU181215.1,ITS,12145,0.78625876
GQ378139.1,ITS,-1,0.0
GQ378138.1,ITS,2676,1.0
GQ378137.1,ITS,15331,1.0
GQ378133.1,ITS,16446,1.0
GQ378130.1,ITS,-1,0.0
GQ378129.1,ITS,8590,1.0
GQ378123.1,ITS,17036,1.0
GQ378122.1,ITS,11240,1.0
GQ378119.1,ITS,-1,0.0
GQ378105.1,ITS,15370,0.91527647
GQ378104.1,ITS,22883,1.0
GQ378098.1,ITS,-1,0.0
GQ378097.1,ITS,10473,1.0
GQ378091.1,ITS,17859,0.81372607
GQ378081.1,ITS,6591,1.0
GQ378080.1,ITS,12252,0.83198935
GQ378076.1,ITS,13184,1.0
GQ378070.1,ITS,15264,1.0
GU168634.1,ITS,-1,0.0
GU168631.1,ITS,-1,0.0
GU168627.1,ITS,10097,0.8239812
GU168620.1,ITS,19819,0.87919
FJ821784.1,ITS,16436,0.83426553
FJ821781.1,ITS,22085,1.0
FJ428657.1,ITS,-1,0.0
FJ428640.1,ITS,23903,1.0
FJ428638.1,ITS,-1,0.0
FJ428637.1,ITS,-1,0.0
FJ428622.1,ITS,-1,0.0
FJ428620.1,ITS,-1,0.0
FJ213910.1,ITS,15882,1.0
FJ213888.1,ITS,-1,0.0
FJ213845.1,ITS,-1,0.0
EU165015.1,ITS,-1,0.0
EU165011.1,ITS,-1,0.0
EU165010.1,ITS,-1,0.0
EU165009.1,ITS,145,0.93241966
EU165008.1,ITS,145,0.8636184
DQ238784.1,ITS,20877,0.725377
GU126792.1,ITS,3101,1.0
GU126790.1,ITS,8233,1.0
GU126789.1,ITS,15039,1.0
GU126784.1,ITS,-1,0.0
GU126776.1,ITS,15191,0.97113657
GU126775.1,ITS,15865,1.0
GU126773.1,ITS,18469,0.9165218
GU126772.1,ITS,15537,0.87194574
GU126770.1,ITS,14746,0.9715894
GU120209.1,ITS,-1,0.0
HM453184.1,ITS,22381,0.9531378
HQ141943.1,ITS,1657,1.0
GU951620.1,ITS,16788,1.0
GU951616.1,ITS,22955,0.6446994
GU951611.1,ITS,18606,1.0
HM454301.1,ITS,5096,1.0
HM454300.1,ITS,26754,1.0
HM454294.1,ITS,-1,0.0
GQ405657.1,ITS,19876,0.8427308
GQ405646.1,ITS,17014,1.0
GQ405637.1,ITS,20722,1.0
GQ405632.1,ITS,19876,1.0
GQ405626.1,ITS,-1,0.0
GU226433.1,ITS,21825,1.0
AF422139.1,ITS,25166,1.0
AF422138.1,ITS,16368,0.72722965
AF422131.1,ITS,7871,0.908096
AF422125.1,ITS,10122,0.8856919
AF422123.1,ITS,14994,1.0
AF422120.1,ITS,11639,1.0
AF422119.1,ITS,18937,1.0
AF422118.1,ITS,-1,0.0
AF422115.1,ITS,15376,1.0
GU256436.1,ITS,19267,1.0
GU370853.1,ITS,-1,0.0
GU370821.1,ITS,-1,0.0
GU370790.1,ITS,21983,1.0
GU301139.1,ITS,16051,1.0
GU301136.1,ITS,-1,0.0
GU301131.1,ITS,-1,0.0
GU301130.1,ITS,13397,0.93280065
GU301124.1,ITS,16089,1.0
HQ199320.1,ITS,-1,0.0
HM366924.1,ITS,21201,0.9770516
EU647668.1,ITS,6734,0.9015497
EU647659.1,ITS,19576,0.90497804
HM748310.1,ITS,20223,1.0
GU003916.1,ITS,24462,0.955152
AB125299.1,ITS,546,0.9329699
AB125297.1,ITS,-1,0.0
AB125296.1,ITS,255,1.0
AB125294.1,ITS,-1,0.0
AB125291.1,ITS,-1,0.0
AB125290.1,ITS,1084,0.8881168
AB125289.1,ITS,-1,0.0
AB125288.1,ITS,-1,0.0
AB125287.1,ITS,-1,0.0
DQ208030.1,ITS,-1,0.0
GQ374203.1,ITS,-1,0.0
L25700.1,ITS,6230,0.88208497
L25698.1,ITS,-1,0.0
L25696.1,ITS,16514,1.0
L25695.1,ITS,-1,0.0
L25691.1,ITS,16031,1.0
L25690.1,ITS,-1,0.0
GQ995604.1,ITS,16260,1.0
GQ995595.1,ITS,-1,0.0
L25693.1,ITS,-1,0.0
GU012001.1,ITS,4521,1.0
GU799504.1,ITS,7052,1.0
GU799500.1,ITS,21092,1.0
GU799498.1,ITS,-1,0.0
GU799496.1,ITS,18838,1.0
GU799495.1,ITS,-1,0.0
HM921426.1,ITS,17573,0.9875599
HM921425.1,ITS,-1,0.0
HM921419.1,ITS,19469,1.0
HM921418.1,ITS,-1,0.0
HM921417.1,ITS,-1,0.0
HM921415.1,ITS,19867,1.0
HM921412.1,ITS,-1,0.0
HM921408.1,ITS,8656,1.0
HM921407.1,ITS,-1,0.0
HM099537.1,ITS,20958,1.0
HM099536.1,ITS,-1,0.0
HM099535.1,ITS,-1,0.0
HM099534.1,ITS,-1,0.0
HM099533.1,ITS,-1,0.0
HM099530.1,ITS,10084,0.9178489
HM099529.1,ITS,9854,0.9337502
HM099528.1,ITS,13118,0.83913034
HM099527.1,ITS,5297,1.0
HM099526.1,ITS,22860,0.7862679
HM099524.1,ITS,21854,1.0
HM099522.1,ITS,9854,0.93576604
HQ161957.1,ITS,20884,0.8212836
HQ161994.1,ITS,24423,0.9072466
HQ161967.1,ITS,9696,0.9310494
EU328771.1,ITS,11746,1.0
EU328770.1,ITS,16568,0.78521687
EU328769.1,ITS,20760,0.8592875
EU328768.1,ITS,-1,0.0
EU328763.1,ITS,143,1.0
EU328761.1,ITS,4423,1.0
EU328754.1,ITS,13037,1.0
EU328753.1,ITS,13456,0.660886
EU328752.1,ITS,-1,0.0
EU328750.1,ITS,7461,1.0
EU328748.1,ITS,-1,0.0
EU328746.1,ITS,15108,1.0
EU328745.1,ITS,24740,1.0
EU328743.1,ITS,3172,0.78306544
EU328742.1,ITS,-1,0.0
EU328740.1,ITS,23647,0.780728
EU328733.1,ITS,-1,0.0
EU328729.1,ITS,17876,1.0
EU328728.1,ITS,-1,0.0
EU328727.1,ITS,19384,1.0
EU328724.1,ITS,12837,1.0
EU328723.1,ITS,15451,1.0
EU328721.1,ITS,5167,1.0
